1331903559,CffQoN1Bek4uhpaUT9,192.168.203.45,38096,192.168.21.203,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903560,Cg2yQR1jy2QYggGNea,192.168.203.45,38104,192.168.21.203,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903560,CZfemL2jhugWSHepT6,192.168.202.110,57414,192.168.21.203,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903555,CQQnblFKH484wnFk,192.168.203.45,59096,192.168.21.254,22,undetermined,INBOUND,SSH-1.5-NmapNSE_1.0,SSH-1.99-Cisco-1.25
1331903567,CwZc0X31mIzl1djD2h,192.168.202.110,60530,192.168.21.253,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_4.5
1331903570,CVxr5Q1A8iz2MMyQ3a,192.168.202.110,37330,192.168.21.254,22,undetermined,INBOUND,-,SSH-1.99-Cisco-1.25
1331903556,CRNha1bURQ7g1fD8h,192.168.203.45,59129,192.168.21.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903566,CKfecc2nHhnPskETdf,192.168.203.45,59230,192.168.21.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903604,CcFPA84nIjb4jLIkFk,192.168.202.110,60352,192.168.21.101,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-7ubuntu1
1331903604,CYzQyL3cJfTngXMkgf,192.168.202.110,45035,192.168.21.102,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903652,CnGlNsPhfQjyAv1H,192.168.202.110,37529,192.168.21.202,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903655,Cdd2Kv4mJig9jHM9Rb,192.168.202.110,57858,192.168.21.203,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903663,CxCMMt1LqP9yqf16n6,192.168.202.110,60971,192.168.21.253,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_4.5
1331903665,CbaokB4EdJufJVHG5k,192.168.202.110,37770,192.168.21.254,22,undetermined,INBOUND,-,SSH-1.99-Cisco-1.25
1331903686,CqwDVsiPPv4h40EH,192.168.202.102,4040,192.168.26.101,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-7ubuntu1
1331903696,CoEMBB4m3yY36sxG9k,192.168.202.102,4073,192.168.24.101,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-7ubuntu1
